UserID,Age,ParentalEducationYears,CEOAnnualSalary,Budget,IdealTripDurationDays,CurrentLatitude,CurrentLongitude,ClimatePreference,TravelStylePreference,TravelCompanionPreference,FavoriteColor,LocalSportsTeamRecord,PastTripsWithRatings
179,36,12.6,49002.67,601.84,5,40.7167,-73.3645,Temperate,Relaxation,Friends,Purple,Losing,"Destination_002-9, Destination_057-10, Destination_010-9"
180,24,14.8,33443.9,426.51,9,40.8407,-73.5968,Mixed,Party,Friends,Blue,Winning,Destination_019-6
181,35,13.2,54270.1,629.12,13,42.0196,-86.9456,Warm,Adventure,Family,Green,Winning,"Destination_065-9, Destination_060-10, Destination_016-8, Destination_019-6"
182,35,13.0,18412.63,530.06,4,40.738,-73.7619,Temperate,Party,Family,Black,Losing,"Destination_049-9, Destination_064-7"
183,19,11.6,16119.02,300.0,13,42.5432,-71.2041,Mixed,Adventure,Friends,Yellow,Losing,"Destination_009-7, Destination_055-8, Destination_003-8, Destination_051-6, Destination_017-7"
184,29,14.2,42775.05,1107.34,9,34.2525,-117.1228,Cold,Luxury,Solo,White,Winning,Destination_071-9
185,31,13.6,30999.76,1493.13,6,42.2248,-70.8503,Mixed,Cultural,Couples,Purple,Winning,"Destination_075-6, Destination_023-6, Destination_026-5, Destination_071-5"
186,40,13.2,12465.09,495.57,5,34.6789,-117.6699,Temperate,Adventure,Family,Red,Losing,Destination_011-8
187,41,14.2,25600.72,1309.52,7,42.3659,-72.2517,Temperate,Luxury,Work,Black,Losing,Destination_044-10
188,28,15.5,20428.38,1677.58,2,40.9684,-75.1197,Cold,Adventure,Solo,Purple,Neutral,Destination_043-5
189,41,15.2,60235.49,1782.85,7,26.495,-80.1053,Warm,Cultural,Family,Green,Losing,Destination_015-6
190,33,15.0,35241.15,1232.95,7,34.5498,-118.6911,Mixed,Relaxation,Couples,White,Losing,"Destination_029-4, Destination_005-5"
191,18,13.8,29499.41,1060.89,4,39.9337,-73.8796,Temperate,Adventure,Friends,Green,Winning,"Destination_050-7, Destination_026-8, Destination_016-10, Destination_048-8, Destination_028-6"
192,29,12.9,20712.09,1095.44,9,41.8632,-87.8758,Warm,Relaxation,Friends,Red,Winning,"Destination_061-9, Destination_047-6"
193,48,11.6,35675.86,1638.07,7,47.6523,-120.9463,Cold,Luxury,Family,Red,Winning,"Destination_010-8, Destination_059-6, Destination_039-6"
194,18,13.1,25215.14,300.0,5,41.1273,-73.4853,Cold,Party,Friends,Orange,Losing,Destination_059-6
195,36,13.9,14645.38,900.9,6,34.472,-117.5003,Mixed,Adventure,Friends,Yellow,Winning,"Destination_009-8, Destination_061-8, Destination_014-7, Destination_010-5"
196,54,11.9,11383.71,868.37,9,41.785,-88.6574,Mixed,Relaxation,Solo,Yellow,Winning,"Destination_026-6, Destination_023-7, Destination_045-9"
197,26,14.3,41625.62,917.93,7,33.9557,-117.8341,Temperate,Relaxation,Couples,Green,Winning,"Destination_005-8, Destination_021-7"
198,35,12.0,12501.19,715.39,5,33.5651,-118.3282,Cold,Relaxation,Couples,Black,Losing,"Destination_069-8, Destination_061-4"
199,19,10.9,30960.51,614.24,7,41.5341,-86.879,Mixed,Party,Work,Purple,Losing,Destination_047-6
200,55,15.1,75592.64,1410.82,8,41.0847,-73.6842,Warm,Relaxation,Family,Orange,Winning,"Destination_040-10, Destination_011-10, Destination_002-7, Destination_049-7, Destination_023-7"
201,34,13.0,51906.03,1122.4,4,26.0708,-80.2086,Temperate,Cultural,Solo,Orange,Winning,"Destination_019-9, Destination_007-9, Destination_025-7, Destination_072-7, Destination_075-6"
202,36,12.2,26486.91,597.18,6,40.8088,-74.6026,Mixed,Relaxation,Couples,Orange,Losing,"Destination_020-7, Destination_046-5, Destination_032-7, Destination_062-7, Destination_075-7"
203,51,11.4,40148.65,1444.1,10,24.6668,-80.115,Warm,Relaxation,Family,Green,Winning,Destination_068-6
204,43,14.6,97014.0,1029.9,10,34.212,-117.6354,Mixed,Luxury,Work,Purple,Losing,Destination_020-9
205,24,16.9,8379.86,944.47,6,34.8357,-117.455,Temperate,Adventure,Solo,Green,Winning,"Destination_052-6, Destination_022-8, Destination_017-10"
206,27,13.2,18741.95,588.55,9,33.551,-118.4161,Mixed,Adventure,Family,Black,Losing,"Destination_005-7, Destination_006-7, Destination_060-7, Destination_016-9"
207,41,13.4,23650.3,525.84,4,42.6002,-69.794,Cold,Adventure,Couples,Black,Neutral,"Destination_046-7, Destination_055-8, Destination_018-5, Destination_004-10, Destination_031-7"
208,28,16.2,28582.95,1634.11,5,42.62,-87.0703,Cold,Party,Family,Green,Losing,Destination_037-9
209,18,10.6,33733.73,612.8,6,33.8561,-118.6816,Mixed,Party,Friends,White,Winning,"Destination_064-6, Destination_033-6, Destination_017-6, Destination_071-7"
210,34,17.8,32995.41,1263.53,12,41.1045,-74.5603,Warm,Luxury,Couples,Green,Winning,"Destination_006-8, Destination_041-8, Destination_024-8, Destination_009-7, Destination_073-10"
211,18,19.1,74785.56,2416.3,9,47.4908,-122.3874,Temperate,Relaxation,Friends,Orange,Losing,"Destination_063-7, Destination_060-4, Destination_017-6"
212,54,8.1,9403.91,300.0,7,48.4065,-122.5073,Mixed,Cultural,Solo,White,Neutral,"Destination_061-9, Destination_057-3, Destination_023-7, Destination_020-5"
213,37,13.7,24411.05,1503.91,12,39.4904,-73.7578,Mixed,Luxury,Friends,Red,Losing,"Destination_035-5, Destination_009-6"
214,24,12.7,33079.14,1085.75,7,40.3605,-73.9887,Mixed,Relaxation,Couples,Yellow,Neutral,"Destination_041-5, Destination_039-6, Destination_027-5, Destination_005-5"
215,27,13.5,39776.48,1155.91,14,41.8366,-87.7669,Cold,Party,Family,Yellow,Neutral,"Destination_063-5, Destination_067-8"
216,18,13.4,17055.19,481.93,5,26.1552,-80.9564,Temperate,Adventure,Couples,White,Losing,"Destination_066-9, Destination_052-6, Destination_063-9, Destination_068-6, Destination_019-6"
217,22,15.8,37714.58,789.75,4,47.3515,-121.988,Temperate,Cultural,Friends,Black,Neutral,"Destination_049-7, Destination_013-8, Destination_069-5, Destination_026-6"
218,47,13.4,24060.57,830.85,7,41.573,-88.4344,Cold,Luxury,Couples,Red,Losing,"Destination_006-9, Destination_022-9, Destination_051-8"
219,62,11.5,32491.36,1054.21,7,47.9443,-121.7685,Temperate,Adventure,Family,White,Winning,"Destination_064-6, Destination_009-8"
220,44,13.4,11864.51,1169.93,5,34.0275,-119.2204,Warm,Cultural,Solo,Blue,Winning,"Destination_047-5, Destination_031-8, Destination_070-7, Destination_014-8, Destination_020-5"
221,34,15.0,10341.85,838.71,15,41.063,-74.8399,Warm,Cultural,Couples,Green,Losing,"Destination_070-7, Destination_004-7, Destination_018-9"
222,30,11.6,19344.47,734.87,8,42.5144,-71.5037,Cold,Party,Friends,Blue,Winning,"Destination_066-7, Destination_057-5, Destination_021-8"
223,24,10.8,81184.55,722.02,8,25.1801,-80.411,Temperate,Adventure,Friends,Blue,Winning,"Destination_061-7, Destination_072-10, Destination_053-7"
224,60,17.4,81477.15,1624.09,7,41.7884,-87.9521,Temperate,Cultural,Family,Purple,Winning,"Destination_047-8, Destination_011-7, Destination_048-9, Destination_070-5"
225,33,12.7,12609.91,410.8,5,41.0044,-74.233,Warm,Party,Family,Red,Neutral,"Destination_033-9, Destination_001-4"
226,60,13.1,25159.28,1187.31,11,41.2001,-73.8694,Mixed,Relaxation,Couples,Red,Losing,"Destination_055-8, Destination_017-7, Destination_056-8, Destination_075-7"
227,52,12.8,32731.12,1284.15,3,42.0112,-71.493,Mixed,Party,Friends,White,Winning,Destination_015-7
228,18,15.3,14686.55,1183.13,4,41.0563,-87.4846,Cold,Party,Friends,Green,Winning,Destination_059-4
229,27,17.6,127970.16,1786.69,8,42.1827,-72.2461,Mixed,Party,Friends,Black,Winning,"Destination_046-9, Destination_065-7, Destination_054-8, Destination_017-8, Destination_066-8"
230,27,15.2,29832.71,1078.35,11,42.0921,-71.5105,Mixed,Party,Friends,Orange,Winning,"Destination_064-6, Destination_017-7, Destination_010-8, Destination_024-6"
231,34,10.9,11981.24,300.0,6,34.8378,-119.0914,Warm,Relaxation,Couples,Red,Winning,"Destination_032-6, Destination_075-7, Destination_017-10, Destination_068-5"
232,34,11.1,23008.2,961.85,8,41.6393,-70.505,Warm,Relaxation,Couples,White,Winning,"Destination_012-7, Destination_001-10"
233,71,12.4,47256.87,1545.98,9,41.3884,-74.3825,Warm,Cultural,Family,Red,Losing,Destination_008-9
234,22,13.6,17147.02,753.46,11,40.394,-73.7019,Warm,Party,Friends,White,Losing,"Destination_002-7, Destination_031-8"
235,38,10.4,5692.35,397.8,2,32.8865,-119.1706,Temperate,Adventure,Couples,Green,Winning,"Destination_065-9, Destination_016-9, Destination_066-8, Destination_038-8"
236,42,15.4,59444.89,1927.62,11,42.2196,-70.2851,Temperate,Luxury,Couples,Blue,Winning,Destination_022-9
237,35,11.7,5718.02,435.18,7,42.1421,-71.0095,Mixed,Luxury,Solo,Blue,Winning,"Destination_012-5, Destination_073-8"
238,36,16.9,37066.93,1411.43,11,41.2769,-72.9566,Cold,Cultural,Friends,Green,Winning,"Destination_031-7, Destination_035-7, Destination_038-8"
239,22,17.8,75256.17,1408.5,5,42.0716,-71.0684,Temperate,Adventure,Friends,Black,Winning,"Destination_062-9, Destination_052-10"
240,36,13.4,39957.33,595.04,8,26.671,-80.9511,Mixed,Luxury,Couples,Black,Losing,"Destination_054-7, Destination_073-8, Destination_043-5, Destination_024-7"
241,41,14.7,78012.1,1589.76,8,34.5638,-118.7492,Mixed,Relaxation,Family,Black,Losing,"Destination_002-9, Destination_055-6, Destination_061-8, Destination_032-5, Destination_051-8"
242,39,11.4,32964.37,796.71,4,34.1012,-118.3613,Mixed,Adventure,Friends,Red,Neutral,"Destination_037-4, Destination_023-8, Destination_056-8"
243,42,15.0,84947.76,1362.91,4,40.231,-74.5016,Mixed,Party,Work,Orange,Winning,"Destination_001-8, Destination_072-8"
244,52,12.6,23671.26,1407.22,6,40.8482,-73.5122,Mixed,Relaxation,Couples,Yellow,Losing,"Destination_024-8, Destination_017-5, Destination_036-7, Destination_011-8, Destination_046-7"
245,46,11.5,21427.36,704.87,8,42.2951,-71.0249,Cold,Adventure,Couples,Red,Losing,"Destination_053-7, Destination_044-7, Destination_051-7, Destination_043-7, Destination_057-7"
246,36,13.3,21102.74,1054.33,5,42.6456,-71.5458,Mixed,Luxury,Couples,Orange,Winning,"Destination_033-7, Destination_002-7"
247,21,13.2,28037.83,307.92,6,47.9798,-121.9203,Warm,Party,Friends,White,Losing,"Destination_020-4, Destination_039-6, Destination_072-6"
248,28,13.4,18384.48,536.52,2,43.6618,-71.2481,Temperate,Cultural,Solo,Red,Winning,"Destination_052-7, Destination_060-10, Destination_021-7, Destination_003-8, Destination_004-6"
249,32,15.9,77576.35,1254.48,6,40.481,-73.6255,Temperate,Relaxation,Couples,Yellow,Losing,"Destination_046-7, Destination_037-6, Destination_023-8, Destination_035-9, Destination_071-6"
250,38,12.3,19235.99,965.96,10,41.1196,-74.2775,Warm,Luxury,Friends,Orange,Winning,"Destination_017-10, Destination_032-8, Destination_004-8, Destination_066-7, Destination_018-8"
251,29,17.5,47828.57,774.87,9,33.8484,-117.9694,Warm,Party,Couples,Black,Losing,"Destination_026-10, Destination_046-7"
252,24,11.5,32314.0,591.22,7,40.2962,-74.2153,Warm,Party,Solo,Blue,Winning,Destination_062-6
253,21,17.4,29611.92,742.53,8,47.6548,-121.832,Warm,Party,Family,Black,Neutral,"Destination_064-8, Destination_065-7, Destination_072-6"
254,18,12.2,42202.37,1011.14,5,47.3077,-123.2512,Warm,Relaxation,Solo,Blue,Losing,"Destination_036-8, Destination_027-7, Destination_015-7, Destination_039-9, Destination_007-8"
255,32,14.0,27653.8,990.92,12,33.0917,-118.8697,Temperate,Party,Couples,Green,Losing,Destination_070-7
256,18,13.3,21792.56,300.0,13,33.3934,-118.3173,Mixed,Party,Friends,Blue,Losing,"Destination_048-7, Destination_057-7"
257,23,13.5,23460.11,1013.39,7,33.4556,-118.5914,Cold,Relaxation,Solo,Black,Winning,"Destination_044-7, Destination_047-9"
258,30,15.6,17195.19,1060.09,15,40.323,-74.2303,Cold,Party,Solo,Orange,Losing,"Destination_038-5, Destination_054-6, Destination_048-10, Destination_067-7"
259,19,17.2,44792.52,1706.8,6,26.4213,-79.859,Warm,Party,Friends,Red,Winning,"Destination_004-9, Destination_053-8"
260,40,16.2,14437.25,1422.47,4,34.0581,-118.4705,Mixed,Cultural,Friends,Purple,Losing,Destination_046-8
261,44,12.9,35234.05,1184.45,5,33.8334,-118.0761,Warm,Cultural,Solo,Blue,Winning,"Destination_053-8, Destination_001-9"
262,28,14.4,17821.48,1618.85,7,42.1721,-88.0838,Temperate,Relaxation,Family,White,Neutral,"Destination_031-6, Destination_001-9, Destination_013-6, Destination_036-8, Destination_033-8"
263,30,12.4,15581.88,498.72,14,42.3782,-72.0758,Temperate,Relaxation,Solo,Blue,Winning,"Destination_025-6, Destination_029-7, Destination_034-8, Destination_046-5, Destination_017-8"
264,41,11.8,20782.18,380.43,6,40.8159,-73.6289,Mixed,Adventure,Friends,Green,Losing,"Destination_074-3, Destination_058-6, Destination_073-8"
265,26,11.8,36750.7,531.88,4,25.62,-79.2817,Mixed,Cultural,Friends,Blue,Losing,"Destination_023-5, Destination_020-7, Destination_051-8"
266,26,13.2,7525.38,898.61,4,41.9194,-70.9513,Mixed,Luxury,Family,White,Winning,"Destination_025-6, Destination_074-8, Destination_040-6"
267,49,14.1,19096.84,1347.33,11,42.3421,-71.1101,Cold,Luxury,Family,Red,Losing,"Destination_066-8, Destination_052-7, Destination_031-6, Destination_005-9, Destination_030-7"
268,46,9.9,28298.96,869.94,10,42.3028,-71.0064,Temperate,Party,Couples,Purple,Winning,"Destination_022-10, Destination_055-6, Destination_063-10"
269,42,13.7,30924.93,1151.12,6,42.304,-86.9411,Cold,Adventure,Couples,Red,Winning,"Destination_051-7, Destination_050-7, Destination_064-7, Destination_058-5"
270,46,16.7,48628.0,1096.74,2,42.3589,-70.6523,Warm,Cultural,Couples,Purple,Winning,"Destination_012-9, Destination_019-8, Destination_069-7"
271,18,16.5,19227.96,1139.88,4,33.6991,-117.857,Temperate,Adventure,Solo,White,Losing,"Destination_056-7, Destination_002-8, Destination_015-9"
272,51,12.4,6392.66,648.66,13,41.979,-70.5147,Mixed,Adventure,Family,White,Losing,"Destination_031-9, Destination_024-7, Destination_067-10"
273,40,11.0,49204.89,950.83,10,43.4653,-71.121,Mixed,Adventure,Couples,Red,Losing,Destination_070-7
274,47,14.6,28080.96,2001.83,8,24.6637,-80.464,Temperate,Relaxation,Couples,White,Winning,"Destination_074-10, Destination_037-8, Destination_075-9, Destination_006-5, Destination_020-8"
275,40,9.2,6124.89,606.55,13,34.6659,-117.9635,Warm,Relaxation,Family,Green,Winning,Destination_035-8
276,36,16.1,36059.84,1546.88,14,40.8345,-73.5057,Warm,Luxury,Friends,Black,Losing,"Destination_054-5, Destination_028-9, Destination_046-10, Destination_035-6, Destination_024-10"
277,32,13.5,32514.35,558.58,7,40.9522,-73.4011,Temperate,Cultural,Family,Orange,Winning,Destination_057-5
278,39,17.5,16772.26,1393.35,8,48.0697,-121.5691,Warm,Relaxation,Couples,Red,Neutral,"Destination_019-7, Destination_064-10"
279,31,10.5,62909.25,397.49,5,42.5394,-70.6074,Cold,Adventure,Friends,Green,Losing,"Destination_020-7, Destination_014-8, Destination_001-7, Destination_042-9, Destination_006-10"
280,45,15.5,23399.83,1342.46,7,47.4564,-122.6307,Warm,Luxury,Solo,White,Winning,"Destination_069-8, Destination_028-8, Destination_004-7, Destination_041-5"
281,18,14.0,27449.83,817.64,2,26.6134,-80.0819,Warm,Adventure,Friends,Blue,Winning,"Destination_017-7, Destination_042-8"
282,29,13.4,14715.63,529.57,3,42.7624,-70.9981,Temperate,Adventure,Couples,Green,Losing,"Destination_030-7, Destination_056-4, Destination_020-7, Destination_011-9"
283,60,10.7,20124.53,1071.45,3,47.3167,-122.3245,Cold,Luxury,Solo,Purple,Losing,"Destination_038-6, Destination_073-10"
284,27,15.2,27214.36,967.85,11,48.328,-122.0524,Warm,Party,Work,Orange,Losing,"Destination_070-8, Destination_007-10, Destination_036-8, Destination_019-6, Destination_002-6"
285,32,15.3,13403.73,1019.53,3,33.1943,-118.3476,Temperate,Cultural,Couples,Green,Losing,"Destination_001-10, Destination_041-9, Destination_071-5, Destination_017-7, Destination_003-7"
286,24,17.7,141742.43,1054.77,13,42.7711,-87.7369,Cold,Party,Couples,Yellow,Winning,"Destination_071-9, Destination_008-6, Destination_036-8, Destination_063-7, Destination_074-5"
287,39,15.8,26925.35,1184.77,6,39.8098,-73.0635,Mixed,Cultural,Couples,White,Losing,"Destination_026-5, Destination_050-6, Destination_060-7, Destination_070-6"
288,26,12.9,21092.83,581.99,12,26.1012,-80.225,Temperate,Cultural,Work,Red,Losing,"Destination_036-6, Destination_019-6"
289,33,11.9,37561.72,919.76,6,41.6943,-87.0888,Cold,Luxury,Friends,Green,Losing,"Destination_053-5, Destination_015-9, Destination_048-10, Destination_069-9"
290,45,11.0,35349.84,533.69,3,33.779,-117.6659,Temperate,Adventure,Solo,Green,Neutral,Destination_050-6
291,27,17.0,48287.78,695.88,11,47.8811,-122.2077,Temperate,Cultural,Family,Yellow,Neutral,"Destination_060-4, Destination_072-7"
292,44,12.2,13718.98,1156.58,12,34.1228,-118.3275,Temperate,Luxury,Solo,Purple,Winning,Destination_006-5
293,45,16.7,59002.52,1842.39,6,48.1328,-122.7627,Mixed,Luxury,Family,Blue,Winning,"Destination_014-7, Destination_073-8, Destination_058-9, Destination_056-8, Destination_003-8"
294,48,14.7,11750.91,1285.06,7,24.949,-79.8828,Mixed,Party,Family,Yellow,Losing,"Destination_037-7, Destination_040-6"
295,37,14.5,39663.75,606.26,5,34.3656,-117.9999,Mixed,Adventure,Solo,Orange,Losing,"Destination_051-10, Destination_002-7, Destination_075-6"
296,74,12.5,10894.98,1708.63,8,40.9139,-74.1703,Mixed,Adventure,Family,White,Neutral,"Destination_047-6, Destination_026-5, Destination_041-7, Destination_043-6"
297,48,15.0,14427.84,796.72,8,34.4437,-118.2628,Warm,Party,Work,Orange,Losing,"Destination_056-9, Destination_048-5, Destination_060-8, Destination_014-6"
298,39,13.8,37949.52,1491.74,7,42.1164,-71.2159,Cold,Luxury,Couples,Black,Winning,"Destination_034-7, Destination_054-7, Destination_024-10"
299,24,13.4,33253.96,745.11,2,43.3703,-71.9275,Warm,Luxury,Solo,Purple,Losing,"Destination_066-5, Destination_042-7, Destination_062-5, Destination_013-5, Destination_040-10"
300,34,15.3,22328.41,923.87,6,34.2999,-119.0796,Temperate,Adventure,Friends,Blue,Losing,"Destination_005-8, Destination_018-6, Destination_027-8, Destination_068-6, Destination_070-10"
301,52,13.3,51011.83,1442.47,10,42.3059,-71.2768,Temperate,Relaxation,Solo,Blue,Losing,"Destination_008-9, Destination_038-7, Destination_029-9"
302,56,11.9,26993.57,1130.77,7,41.3175,-70.8655,Cold,Party,Couples,Purple,Losing,"Destination_009-7, Destination_008-9, Destination_017-8"
303,53,14.7,57763.68,2008.86,8,25.57,-81.2396,Temperate,Relaxation,Family,Yellow,Losing,"Destination_059-10, Destination_034-9, Destination_008-8"
304,44,13.6,13187.58,1184.14,5,26.1798,-79.4725,Mixed,Relaxation,Solo,White,Losing,"Destination_019-7, Destination_040-6, Destination_028-9, Destination_005-8"
305,20,15.2,73947.02,1089.63,5,26.5051,-80.0105,Temperate,Adventure,Solo,Red,Winning,"Destination_070-8, Destination_013-7"
306,41,12.9,18894.89,854.64,12,34.073,-117.5759,Mixed,Luxury,Couples,Orange,Losing,"Destination_017-7, Destination_008-7"
307,20,11.8,41744.62,358.6,3,42.7212,-87.0632,Mixed,Cultural,Solo,Blue,Winning,"Destination_038-9, Destination_028-7"
308,18,17.7,113136.57,1200.27,10,40.2392,-73.9093,Mixed,Adventure,Friends,Yellow,Winning,"Destination_038-6, Destination_069-9, Destination_054-9, Destination_004-6, Destination_059-9"
309,38,16.9,50349.94,1733.21,8,42.5798,-71.9648,Warm,Adventure,Friends,Green,Losing,"Destination_064-7, Destination_004-9"
310,41,15.5,34032.28,786.99,8,42.5947,-69.9235,Temperate,Cultural,Solo,Orange,Losing,"Destination_052-6, Destination_042-10, Destination_028-6"
311,46,12.9,5541.67,1252.09,5,26.08,-79.4533,Temperate,Cultural,Friends,Black,Losing,Destination_064-8
312,41,13.2,22196.51,1114.83,6,42.4515,-71.0966,Mixed,Party,Couples,Red,Winning,Destination_062-9
313,41,16.5,62391.28,1692.32,8,40.9006,-74.4179,Warm,Cultural,Solo,White,Winning,"Destination_064-9, Destination_009-6, Destination_055-9, Destination_042-7"
314,23,13.4,40745.35,823.86,5,41.3981,-86.9968,Temperate,Cultural,Friends,Black,Neutral,"Destination_029-8, Destination_004-9"
315,34,12.7,13748.9,1160.24,8,43.0462,-71.5556,Temperate,Cultural,Couples,Red,Losing,"Destination_042-7, Destination_038-8, Destination_040-6"
316,18,18.0,50314.17,1251.93,9,42.844,-71.1035,Temperate,Party,Friends,White,Losing,"Destination_030-7, Destination_063-9"
